PLUGIN_ID,NAME,SEGMENT_CALCD_VIEWS,PRODUCT_CALCD_VIEWS
861624958788888216,Mini Canvas,2314,78541
869724502139328731,Faraday Power Estimator,14,323
880888874938514497,Genus AI,27,524
887386584551024188,❖ Baseify experimental,6,77
885142896349849231,util+,800,35330
892427552465445626,Design Tokens Export,5,158
909572090031216315,Relative changes,600,23127
893192013754012810,SpyKit,5,202
905988681487878109,Export Kit - Lightning Storm,11,344
892464485664140049,Punchcut fig2ppt - Alpha,1,63
945866846468157120,Fidget Export,556,19229
998503398453859723,Figma to Code,197,3829
951995833170744906,AEUX,1,35
959903980554317665,Spreetail Scaffold,5,172
987064253764453451,Snake For Figma,224,10281
989241929747005135,InVision Connect (Alpha),45,1211
995501500470656623,Topo,856,21397
1017943102682834410,WDYWOTW?,52,1415
1033367904576323011,Grid System,302,317
732876968584257019,Confetti,25084,830340
929503603493591065,Magic Maze,24,792
742549221432366731,Palette,51645,1700132
759249283654441170,Data From Local,2173,83441
767101112067964850,Edit component descriptions,10,319
766733362559502213,Principles: Export Asset Tokens,14,396
786676000240366862,Change Event Pusher,666,32916
795474715778185230,Dot Grid,14325,491513
817765449153585296,Real Data,1441,42187
739558587628004077,Navigator,2546,102458
756895186298946525,Proportional Scale,21746,721494
768105866232801306,Offgrid,3945,140629
739395588962138807,figma-icon-automation,5621,191368
811381661295562811,Frame Status,3528,127194
823910403831279601,WatchFlow,57,2019
810205357464434595,Patreon,1,14
821090516075187800,Project Navigator,10,242
820660579767995949,Styler,21266,694740
751861450128357731,Figma Node ID Getter,6,251
836759865998571600,Chaos,1081,50254
857997781988109369,Colors to Code,2278,84998
853653804321575174,Imagif,9349,276695
833287008340340220,Swapper,4168,134124
821674268995163810,Avocode,10278,326012
861860229188829870,Text Search,5805,171980
863516553191739430,Spotify playlist cover preview,105,2616
865650075456407958,Table of Contents,20431,518293
866036133989964274,View Uniform Documentation,18,394
871251899457679901,Scores,18,571
873122287503778713,Design Tokens,24,355
860386841010018793,figma-release-to-gitlab,9,134
880782315986192393,Overflow,24154,681725
879412500982971840,thumb - thumbnails for your team,11,699
878284525898996812,Psuedo Localizator,455,22581
900138332215839991,Testy test test,7,220
920429287038206017,Olive Press - Image Compression,2703,86579
907899097995668330,Easing Gradients,8342,291050
920430871384265794,yet-another-doom-clone,164,6430
876352455198080607,oblique,29629,980893
917962497773920034,Hasci2Figma,12,523
938165757293200988,Fontiger,655,21002
930480970471548345,Export Comments,4,33
922747890252231807,Depot updater,84,2670
923622886744394315,RIG Buddy (Dark Mode),10,284
932386331483688460,Name Lint,683,23623
925688049274147253,ReDS Inspect,1,64
927850462521021603,Monotype Fonts plugin.,37,1023
934604063727442554,Tab Text Override,710,23512
940631928923964752,RTL PLZ Reverse,618,16361
940619775763963206,Auto theme,2,31
936041400126924806,FigmaSearch,148,4331
939014606716596091,Prism DevTools,14,547
1019470905498658512,Name to Enum,1,22
947802297122132297,Color Contrast,9,278
950120156580543496,PageFlow,320,11899
937106647604992352,G11N Utilities,275,9677
860076831212726685,Theme Switcher,2,84
964101419512066202,export-skia-icon-plugin,3,87
946558284674790364,Punit's test plugin,8,401
955982205019431590,elvish svg,1374,38328
958354271698424127,test,1,39
964511899816683821,GoDaddy Starter File,46,1539
971495279658082891,Customer Connect Data Populator,18,403
969638277253348373,Tangram,8,247
951884648789524000,Utopia / Fluid type + space calculator,458,12926
980143728749345443,Spotify language testing,100,2251
989624308546211680,InVision Connect (Alpha),3,74
992844281461869440,Health Icons Figma Plugin,1521,43312
1019622901276624804,RE-UX Pro Writer,152,2837
987809988342101348,DS Docs,15,483
1012034676856236796,ErrorLess,10,518
1012591537414848910,swork-plugin,4,155
1013051071800917947,[Heetch] Toggle Spacers,8,214
1027701174679460618,Wink Companion,41,141
1022603713483830184,Scaler: keep aspect ratio when scaling,630,3635
1017368667638315876,AEUX,6,47
1016577500784916352,Generate XML for Task Dialog,3,71
987075533252352080,EO Usage Flow,8,187
1020208010121309696,Glide,1,32
1020804580221923474,Text Volume (v0.4 Dev Build),22,104
1022912351369857282,GYG Design - contentful mocks,15,474
1023907329538063379,ItemFlow,5,177
1034564406224026063,Ticket Tracker,46,41
1037849474159092686,Sonnat Theme Builder,20,18
764866158078934717,Convert To RTL (Heb + Arb) Extended,2355,78698
835789727635566526,VKUI Toolkit,38,1752
843272324513009103,Bontouch Icon Export,6,493
832185655750783295,DPD Insight,29,514
857563471512735723,ByDesign,355,9783
876899098381850319,Color scale generator,7747,266594
893914045094807058,Multipaste,1773,68066
973420016277859485,Appify Figma Polaris Plugin,5,165
916018074710670213,Import Theme,16,383
931111383335078658,ehd_component_mark,1,32
914915344210670876,Padding Manager,1431,45821
956861158355021753,test plugin,1,34
957213399322483769,Page Maker Beta,1,41
964930640501844415,Unipaste,4143,89242
967059967663262852,Scroll Previewer,11,308
967357103964091666,Halvation,451,14397
971347067329627666,ToC Builder,843,22268
990369740149628012,Spacings Helper,30,688
971482182464094790,Variant Switcher,1352,39054
985317342069072404,vsw Extended Layout,4,114
984072774764529733,Stocks,5,120
981102004295309230,Deck manager,315,9187
983446464948439880,100 Race,2385,87250
986056479581171367,Kingfisher,5,135
990157354034115614,Figma 2D World,463,17044
989044226446672495,LDSG Plugin (Dev),112,3016
1010046382930518312,MP Asset Generator (Draft),3,292
1029194717237367818,lil poll,354,439
996640798188777330,Export Variants,556,13768
1008046255636575048,Layer Fills,660,16589
1004461092590904310,Radix Icons,1627,39394
1004703472619506727,LDSG Admin Plugin(DEV),19,418
999013339032354313,Font Swapper,43,1091
1012002601389246185,🚀 Cosmos,5,157
1033038300196008039,Component Data 🚧,3,4
1011672531944039050,Figma Export Tool,89,1435
1007051872194147907,Realish (Beta),6,158
1022762547503203350,Pendah 设计助手,24,340
1024916888280193111,Priority Matrix,419,459
1018556921170761713,figmark,417,7181
1010874802336709117,BackgroundCut,1043,12044
1007358217203670685,Stocked Up (Verily),11,174
1022751653955599361,Pendah 设计助手 - Staging 1.0.11,2,46
1032394965482839415,Discovery Asset Importer,1,1
1025408669038550715,Graphpad,6,238
1026141971534783843,3D Wave: Soften everything like fabric,2550,3276
1029192901760487431,lil stocks,185,239
1036022156216232155,Elo Copilot,9,10
1029319482968057982,KLib Test,7,80
1030354617366499719,Figma2Android,743,1653
1034843603921898297,Anima Beta,8,9
1037309320238203168,DhiWise - Figma to Code,269,322
1037601072750488145,Split text,50,48
1038457740911684120,Qt Bridge for Figma,16,26
1037409015041360290,AlphaMasker,20,22
1040603483257913046,Color Management,1,2
930173909910797614,Squircle,4579,188554
927106205731735409,Glassify,2998,94643
994825084504160671,Monotype Fonts plugin,10,193
1025052040606332181,Giphy Stickers,442,479
1035816058119890909,Benson,25,15
731312569747199418,Map Maker,89486,2914193
731324768889901500,Sort It,7652,268155
734590934750866002,Chart,147273,4665295
735442706723922553,Blend,18876,634005
736737028247625415,Datavizer,34671,1200494
738840446766071906,Font Replacer,39924,1290205
749583881837062159,Component Page,9651,337423
735072959812183643,Find and Replace,72833,2136461
740014625507871586,Border,53169,1828602
738992712906748191,Remove BG,190968,14678492
741764557381889542,BUI Style Switch,30,789
743928147588245448,DPI 2 Pixels,9404,346289
748783469068559194,Link to Documentation,7924,302229
778369453674009869,Themer,5,170
781784081500870347,Export to Elm,547,31336
958637135650319770,test-test,1,75
742063658553085504,Fix San Francisco,9032,272538
743719183188104088,Figmeasure,21,843
745428728979155171,Photos,16050,530284
746656816456492537,Avatars generator,16442,575220
751576264585242935,To Path,76732,2467299
777546247691358380,Cover Status,4023,142816
785302423171961963,Redlines,749,20062
800074432538467920,Color Extract,226,7088
802147585857776440,Webgradients,41098,1328237
943554089439163458,Design System Maintainer (Admin),183,4170
759433498184507623,Chromatic Figma,9282,312409
754038797089217114,DLS Contrast Checker,122,4321
816462190944543622,Batch component description [testing],2,238
809358159653472005,Icons → Code,7853,266908
814264793737685548,Component Description,1,46
814976553992504007,MDS Colors,291,8320
814117528089546244,Project Notes,6271,205345
818872926938290451,Lens Data,109,3601
827038629106525679,Figma Feedback,41,1560
847364030380034204,ByMirror,158,4996
837098402230990991,Axure,19703,756249
844954779092514561,milton,17,1100
864052338727969891,Chinese User Data Generator,17067,523286
873213203582820301,Text United,3,105
851430226802923333,TestFigmaPlugin,19,470
856057670927954695,Frame2Group,12,263
879300169754287509,Linkt,68,2160
847120744711293046,Palettes,3777,140810
887571724079204990,Fluent Theme Designer [DEV],101,2791
895654569416927441,STAGING - designstripe - content submission,10,479
898298661705867715,Design System Basics,4020,139244
914972720109480252,Image Editor,9932,346753
916368172476847184,ADSK Sync (Test),21,543
879298460645863828,Yellowstone — plugin for themes,1656,54171
916417404234986592,Show percentage,1365,41003
917838882021857002,Export Kit - Lightning Storm,11637,379238
939126920097407926,HelloFresh Plugin v1,28,659
939173063111899081,Auto Layout Styles,2000,81373
938640903443743490,TikTok Smart Layout,39,1071
951086332189157618,Project Scaffold,1,23
950777256486678678,Figma to DeckDeckGo,922,37196
955869853916822148,Inspect Element,331,9670
983719493436790695,Noodl,7,200
1022541691307067217,Pyro  - WIP user testing,25,354
1033822117745248055,Arduino,32,59
733159460536249875,A11y - Color Contrast Checker,66489,2065979
741231992144144738,Font Scale,39446,1328506
741472919529947576,SkewDat,63948,2003779
769868828362075393,Split Vectors,5737,198722
805342303490221292,Parand,853,39104
821239803273184868,Show/Hide Slices,1020,41062
823136230678046609,simplify path,1803,67895
840100703409292995,Glyph Picker ↗,5774,193172
838904613852450283,Fignotes,3678,123561
834525445954283199,Maps,241,5567
842446161433227510,Walkthrough,5942,172737
850847561203228416,AEUX,2,56
850769591324574445,NeedsDesign for Pivotal Tracker,1328,45758
858880269051401414,Workshops,33457,765977
853278566373415122,Collapse-O-Tron,1,24
858022691297380419,Master Components Manager,1270,25953
865853145916455362,Auto Dark Mode,287,7325
867698610687279930,izInfographic,3,63
874441781480244375,Print for Figma,20809,627807
855533069878000287,AEUX,65,1023
858763146572554425,Select by Font,4591,134695
910588762191952080,Component Overview,8,212
869121470106464324,AEUX,125,3239
872488431206658813,Contrast,4010,118710
875492891614384554,HUI_ReactVRExport,82,2004
879073277920094543,Glizziator,21,570
879414274285321670,emotivote - part 2,7,127
880540218722156460,Getty Images | Page Template,14,441
887655969621814963,Jing,111,11186
885288802662691547,Fluent Icon Tool,38,1041
971182541228900831,Figma Tips,19,602
891351519501239645,Format Code,2165,75069
892787217901293479,NB Charts,11935,344373
889923752072774330,Token Mapper,86,2583
837104431005962386,Schedule generator,26,556
915872262120014607,Icon Grid Maker,2380,81309
1016591070247179154,futu_Figma_v1,128,593
935818136020032421,randName(),3,165
921466522340698747,TEST TEST TEST (Scaling tool),3,98
921569908554724009,RTL Support  beta,3,425
886020015633043493,Star Token,709,23591
866200342776340994,Get Palette,5524,180677
936719414380946661,Design Lock In,262,10712
931516811447608327,Version History → Slack,2984,88610
952189489892583044,Detach within frames,776,24075
956815209957585811,World Clock,1747,58937
954380179788549368,Rich Hint Export,4,23
960109239648737173,Chartline,6921,195681
958664126259609000,Acrolinx for Figma,584,17065
967522557041205612,Spreetail Design Lint,2,58
972145284935630658,EDS Contrast Checker,1,33
966184368629063440,Variable Fonts,5001,169982
996636459534035825,Gojek Design - Motion Spec,39,1023
992509630671935215,InVision Connect (Alpha),2,78
981180929172996086,Lasca - No more frontend-coding,4,189
1005240989771352255,Create Sticky From Text,2366,2995
994656899889548666,Dopely Colors,1365,37775
1000288084087267257,Windows Filter (Alpha),60,1274
999411419407101604,GrayscaleOnOff,8,236
1010864160468009465,Ampier,904,18505
990407184454470770,Procreate Import,1971,79153
1009264747545596999,Icomoon to Figma Components,2085,45918
1005765655729342787,DiceBear Exporter,454,9166
1010867408833823226,Composer,166,4625
1023743344702871419,Logo Layout,1843,17574
974496433337884240,CoShuffler,535,8422
1009251283244986435,Shuffle,460,9312
964257457772706017,Localazy Plugin,270,426
1027585818512741999,Table,1409,1712
1031847222101271212,Red Panda Namer,8,5
991982159198246450,weave.ly,2,2
1040116132312926263,Happy ipsum,13,2
807668032497690174,Star Maker,4964,218620
796759972238579874,GridGen | Automatic Table Generator,3741,130155
849177219738272182,Export Settings Helper,2303,75101
875444161747577244,Genus AI,8,152
884226330548474110,Circular Text,26682,881778
875816824940428783,Doppel,4,67
908220896921395212,SCSS Color Calculator,480,17837
910218979201161206,ensaio,2,89
915719504562408154,Stripe Maker,2,30
931578032226522167,Simple Sort,3351,108247
935143237289687781,AssetPit,2,120
943057200269205449,Handoff notes,2740,78319
945783580587099821,Test,1,19
937773902534356458,Zest,1157,36530
956273561027264252,Selection Mark,326,10295
960234090889678767,Cube,3,95
956828612620867491,YC Cubes,2,23
958564537441709436,Count Frames,728,21561
959191019628175980,EA Content Concierge,2,14
962010189458411991,Scroll Previewer,8,308
975026332938024689,Remove Rulers - Test,1,41
981500558205940871,Moonvy · 月维,6149,162188
982022598322536836,💜 NVL Badoo Translator,1,22
970405419734718732,Accessible color palettes,2119,86816
994688620598149516,Non Boring Gradients,1957,67796
1016577581333957505,ALYX,8,96
995608071385132676,Blossom,1675,2412
1004842204600351812,📖 Generate From Tokens (WIP),6,89
972423632807749534,MergeText,780,24622
1008725692377636781,Designtips.today,1630,50568
1013364535408157858,Cek Ejaan,579,23456
1019087167633715500,NB heatmap,775,8504
1029200821978091535,lil chat,278,340
1030286099326451028,Stamp Counter,1022,1287
1027918127238203371,Figma Tokens Inspector,369,470
1031267325925459289,DO NOT PUBLISH WidgetEtch,3,1
1028060821843585181,Microsoft Emoji Avatar,49,50
1032720190804807411,InVision Connect (Alpha),6,4
759472336242530542,Text Styles Generator,12366,433109
914194243305289736,Supernova Demo,2,16
1015547469875739754,Figma Tokens Inspector,11,250
1014468876961174569,Editor X For Employees,43,915
1037535899287211554,Voting Sessions,53,71
732772204922128885,Enumerator,4617,166826
733184376355671573,Roto,31021,1067357
735711462872799891,MixFonts,5696,200862
788753887745271292,image-minify,24,731
931973906640473389,buggie-dev,10,357
741895659787979282,Instance Finder,21477,656579
743199058431264556,Better File Thumbnails,14138,495203
744098704933821409,Iconscout,66315,2158292
731336861874062781,Export to Framer (Beta),14,482
855541165287118497,Fonts Changer,9600,297986
758276196886757462,Node Inspector,1856,69406
781086314747849337,Font Master,7506,248458
740593880490123393,Send to Top,911,42160
740127005583346577,Button Resizer,8545,320985
740599798751702153,BUI Library Connect,42,881
748092648919348948,Gifs,12080,396066
771854898639086059,Find on Page,194,6230
852436272709911555,Pencil Pal,10667,340239
962339892827181644,Linter for Figma UI Exporter,14,444
863443242100286462,PlayBoom2,31,734
768074299758218258,Show/Hide Slices,4089,151380
771155994770327940,Fill Rule Editor,8410,305224
788830704169694737,SmoothShadow,33744,1195896
789839703871161985,JSON to Figma,10906,423109
807879270674045537,Frame Resizer,7027,552378
749818562498396194,SVG to JSX,4119,170959
754415266574382747,Color Compass,12012,397590
783965067407022005,Data2Grid,57,1899
787116494164162901,FigSequencer,2049,80188
803602060246520783,Instance Swap,3195,114054
777954172157933782,Vector Maps,26287,867427
738264841927149297,Coda for Figma,18240,640233
806532458729477508,Draw Mask Under Selection,1232,51556
799648692768237063,Select Layers,8152,266045
788238141732031933,Inspyre,3793,128062
868198322711046067,test-unicorn,18,309
833610009499021855,URL to Screenshot,2248,90289
841701920540466230,Grid for Tilda Publishing,16674,552122
856651176156241740,Figma to Compose,2430,81282
858117086214091859,Artboard Tricks,7,127
861544263629766272,Quick Thumbnail,5871,171507
858477504263032980,Figma-Low-Code,6456,245056
870207770642939215,Supernova,3423,126674
783419599132019579,Spell Checker,391,11706
852775808797718624,BestPrice.gr,1405,54964
867534335276741406,Measure Guides,2834,87746
880674561392640977,Text Swapper,3,88
825684326755009814,Speedboat,1,57
920455182146132044,instant-prototypes-plugin-dev-host,25,840
918926326416353608,Organiser,3374,106649
940934297949121971,Insight Hunter,628,25385
916403233141505117,Photo library,68,1946
950021064390069245,Color-thief 🥶,1376,51480
961268319224363191,SM Scaffold,287,10502
956827537117034400,YC Cubes α,1,25
957374473676181626,EA Content Concierge,2,55
957410772380528779,EA Content Concierge,24,716
930792371242247761,Hoxus Poxus,5,133
971389529356745252,Figma to EditorX,17,469
1004902898211100754,Find and Select,511,12743
1015547020412745833,Get Colors in Frame,8,178
1034803209452863197,Add Border,160,274
742670853407687328,Large Printer Helper,7,142
750298912003944521,Button Generator,18385,609634
752462766270432644,Dither,12967,442887
774397336879207206,Select All with Same Name,16,566
776702826923617343,Sticky Notes,8798,271908
782185813336691466,{{copyThat.airtable}},1280,55936
1014501634303116374,Foyer content generator,12,330
1015176977433352958,GtvComponentViewer,7,243
805707076059556115,Mupixa Publisher,1676,63947
750418671635754078,UDS Text Styler,6,298
804532959937451122,SVG code with unique links ids,2119,76471
809905877895185261,Verso Token Export,123,3129
830523897419272248,Jali,1405,76400
800129061280024152,kwanamaker testing,6,198
817657761858499692,Manage Translations and Field Definitions,1165,47508
810863251895788520,Neumorphism,17767,619861
819995136233235915,Component Variables,5217,186564
822781486072277843,Measure Tools,6106,212043
829240879167560536,Khoj,551,43549
942860322828025775,Discord Design Lint,5,208
834285797973132950,ADG Table Generator,35,944
854189863324431680,Klook Icon Kit,39,934
854611727634003334,remote-image,6,200
855231882544507460,EditText,3088,86865
861579717642435209,Dimmer It!,1,20
864522070735580340,Conditioner,3724,112526
849963098183010889,Play Console Data,57,1405
864977537869276419,Plop,143,3350
875495163756672428,Overlayer,52,1239
866972543209082487,Private Google Sheet Sync,34,982
885593365944691564,Frontify,175,4646
889805913917507178,AD UI Generator,819,34516
898746735072150186,Share to,2,63
900188350737041674,琛哥快乐键,31,915
906699089250587979,Random Shapes,3745,126462
964897217467947440,telegraph-images,8,343
915363700113760787,Superscript edited,24,521
951324475872371014,Figma MOVR,52,1530
950361840949586992,Figma Blueprint,1040,42950
954693681378615643,Pygma,4,126
943561019355448388,Pathfinder (Buganizer) · Alpha · 0.21,80,1967
948266465861606856,Color to Code,1,32
948509554575528459,Synchronize Duration,15,361
948276470997072333,IntelliJ Icons,1365,79043
945329982331973175,Now inside!,564,25896
931667968700141674,Fleury,26,920
951838665164285439,Icon Processor,279,7340
951930713294228024,Text Crop,1604,56831
955887671680815756,Bento Connect,82,2041
954481314936984872,Drafta,524,15404
956017034763039405,InVision Connect (Alpha),4,34
961584194245657890,Watch Scroll Previewer,6,102
957971463400892651,Anyfin Color,14,372
954531586394206516,Chatbot Markup,940,27967
964794867689431422,Koskenkorva,12,318
959020946270604837,Auto Frame Title,348,12947
967027443768782963,Figma Library Teams Updater,2,138
971776847383811766,Teladoc,2,52
979002084167378042,Vjuh,48,1192
828199135142249136,Theme Swap,13,255
981951145474026847,Pygma - Export React/HTML components and CSS from Figma,1376,30329
1000532434865983517,🍱 Bento Tools,1,39
999661511334406897,Bavatars,1405,30934
986909997218042887,Themer-globalized,1,67
992315163251992230,TESTING ONLY - Selectable Theme Swap,1,24
992782098315299680,SAP Icon Browser,398,11823
990011932590859257,File Generator,4,148
994600505813171559,Straple Text Style Manager,866,18979
1010234238136132970,d2c test,12,267
986549709687678796,Stunicons,701,19366
972156887134327624,Ampier,194,2184
1016769583931337913,Formalist,818,7682
1012194842754462625,Tour Guide,688,1419
1023447050052225736,AEUX,2,76
848009665998715166,Status Annotations,1,66
1025489855765260090,Bento Connect (Staging),5,247
1018233707371983633,Specter 2.0 (Beta),14,151
993087744324640694,Spectrum,3859,27331
1017783253632600414,XWrite,337,593
1038486424165895737,dLoc-for-designers-test,5,3
1039076335849437116,This or that,10,6
806689056937778603,Device Kit (Beta),458,12372
735127697376798303,MS BAG Illustration,292,8353
803995080229630997,View Finder,1571,59098
809904841465905004,❖ Base publish (internal only),21,869
837070613195594890,Hand››over,5895,172249
864522107465619637,AEUX,1601,28825
908870217222043020,ProtoPie,50333,1327012
911262488575486588,Contrast,1472,33727
912039623979156432,Pretty Gradient,5,223
936399582828392568,InVision Connect (Alpha),13,428
940865636014908821,AT,1,28
935538594752322388,Component List Generator,829,29563
934520952841518693,Punchcut fig2ppt - Alpha,3,128
934565948823125619,Punchcut Deck (alpha),15,453
912754776765151505,Tailwind Imports,365,12428
945547585155873364,pxCode,2,96
945848900243714745,Stapler (BETA),9,208
975169161132588829,EDS Contrast Checker,87,1915
952162111950747252,RELAY,869,29663
948896635713189521,Random Cat,326,10923
957322565145144417,Pomodoro Icon,14,311
956650544710680415,GCODE,124,5778
961538107750849792,ReDS Inspect,28,649
966234070788647717,Figma Asset Uploader,779,26506
966359164214261616,Export Skia ICON plugin,1,27
1006591824411319766,Color Management,21,756
972148967776165699,Archive,1,30
973139461968866409,Token Mapper v2,7,262
979887698279841295,Annotator,2,70
978809605092434948,Crypto Icons,1468,34880
971807532885631684,Figma Color Manager,2246,81905
946227802529244000,cookpad-symbols-browser,44,1028
994220351823754481,File box (Beta),65,1559
989743143186277232,Removal.ai,1784,50409
993414361395505148,Contrast Grid,904,24542
946589124597140451,[DO NOT INSTALL YET] Geo Content,12,245
996721091912269726,Scroll Previewer,9,176
996264569045667578,lego-quiz-figma,44,1500
1004773448765375542,Eva emojis,4,202
1004705068868526120,LDSG Admin Plugin,21,459
1015600976971251880,Vizard -> Design handoff for marketers,452,9011
1011425479480211015,Line Synthesizer,1231,26334
1002305807367001638,Figsplosion,1439,24291
1006963037803773492,LHList Row Utility,35,296
1025054493672003865,MarekTestPluginek,1,26
1015135161922132665,Flutter export widgets,5,176
1027209564340366596,adam,6,37
1017069221818658327,IRB Generator,10,158
1022166927173641583,Copier: copy whatever you want only,382,2988
1012962159348529943,Mixed Language Text,329,2787
1024011525953461361,ADS Design Tokens (v0.2),3,99
1024687542343469941,Vivid Gradient: beautify your gradient,4,114
1031524889355565539,Bookmark - Files Organiser,797,1182
1021887126626182197,Random Text Generator,355,440
1033075213418475666,Qt Bridge for Design Studio,2,3
1028661467997850289,OK Picker,5,7
1037838310562127813,Nested List,8,8
1040477961904666099,Restaurant Generator,1,2
1039631049552656934,YouTube Live Data,7,7
858073305609567309,Google Material Styles - Design Linter,6,86
933685147908401426,Wrike Tokens,20,518
1011639151900158593,Fast Variants Properties,1,53
951652764251042235,All Hands Mockup Generator | MetaLab x Nappy,8368,337575
989358467833239267,StS File Generator,7,257
731310036968334777,A11y - Focus Orderer,19392,658333
732290356467065314,Arabic & RTL Support,31265,999681
777979912214797531,Figmass,334,14875
731316515732442555,Keyboard Scrolling,7281,232084
734628505008435795,Bullets,20188,668994
736060893363678891,Kaleidocode,2489,102876
739048247603902878,Nisa Text Splitter,17265,555844
739825414752646970,Typescales,12143,382010
741432403754927539,Stripe grid generator,24,641
740632514053994647,Text Counts,9575,307369
755559299451656995,Color Combinator,962,43960
741300632449121669,Pixel Perfect,27188,923275
751125845433636076,Thanos UI,2043,84952
754026612866636376,SPELLL - Spell Checking for Figma & FigJam,61344,1804919
770827538515501401,Graphviz,6646,234656
773378597413161605,Smart Text,5917,205159
769664006254845172,UI Faces,72472,2294633
920215370780059535,ReDS Inspect,18,761
830051293378016221,Heron Handoff,28062,916743
799115612204337572,SamPonent,1,4709
763500131554051614,Guides inspector,3829,136238
777817104312450242,Ionicons,16830,554030
786286754606650597,Organize Layers,10396,349767
934505788375924322,Count Things,844,31181
803311677045533625,Typestyles,5424,169917
954285911681083601,Post SVG to Wiki,198,6368
748148555375738597,Respresso,4469,152629
816889819624434639,Colorizer,6211,515533
822809274991177560,Frametastic,2810,157306
807937980249594473,AssetSheet,2936,109182
802976446227815331,LPL Dark Mode Switcher,63,2035
838809506624217559,VK Data Dev,48,1392
835845736607095748,Grider,6275,219552
842869205970945387,PalettePal,804,35629
852192486284901337,Streamline Icons,76000,1917162
849699372326482471,Deliveroo — Content Lint,21,627
870226217840930134,Color Contrast Grid,3360,106355
852724786196404311,Punchcut Notes,37,973
875360070957047154,The Icon of - Icon set,9691,317426
878695536335842531,🍱 Theme Swap (BETA),25,1455
890625049029114856,Drag2x,25,502
897954901732365578,BeatFlyer Exporter,3,58
902878970384139797,📲 represent,2540,86412
929294617004460933,font awesome 5,2,68
918334884511290351,Quick iOS Export,789,22633
931884919988319432,Joyn Images,31,633
922808382562858141,TikTok Design Linter,150,4143
906950256777348534,Morph,38206,1440148
929245182377693040,test_test_stinum,1,63
953979671302711395,Complex Themes,724,22309
948597523260583481,Style Manager,3521,93156
957065730875358220,Pygma,1,41
959413699466963634,🚧 Find instances of component,6,224
961383676925301983,Fyfill,1100,36038
976837040692846864,Index Page,1620,52736
983709248750779295,Tidal Content Generator,5,73
1003259128202082067,Insert,2,153
992691257111636775,ui2pre-arco,20,321
1014563162243630249,TVUI Toolkit,55,628
739089407370404321,Visibility,1445,60090
787050563244582217,DLS Image Stitcher,81,3164
743754408199479204,Metaball,13207,453590
748537235829892910,Replace Nodes,2179,88704
742639765059742358,Margins,11917,427794
783240561193792353,Match fills to local styles,2202,86738
939429933336921092,Round››all,3387,117075
776482373008057376,Is it done yet?,2321,86635
745330164019088593,Zeplin,126912,4602750
815605811994993448,Tracking,3909,155627
817604235833854051,Flipbook,1,50
828942338746948395,Borders,4265,163679
831003768229656707,Layout Grid Visualizer,14824,527620
832818510769879456,TMRW File Structure,8,515
838959511417581040,Blush,210912,8376920
885824401976915917,All distances to 8px multiples,1980,78290
849144368519969202,Paletteer,4759,164977
856708685708234576,ByDesign,23,727
857282333770086337,Hide Layer from Instances,1193,41355
861666013517744797,Pattern Hero,45,822
874749357833090260,test-unicorn,2,31
865980132102889960,GroupAndHide,600,28968
879090544195064152,Thoughtful Words,9,158
885390880379386622,翻译图层名称,31,780
886210367389281399,Design Rule Linter / 设计规则检查助手,1319,42015
896347534161970744,Cards for Humanity,5968,245377
895611774855474353,Create Pages,26,891
896339943799058993,Angle Mockups,4,152
892718123661215613,Monotype Fonts Auto Activation.,14,372
932729267119671976,Curvature,2370,83172
917722558675518073,Sort(),32,916
923916009300611791,Sort on Canvas by Name,2468,85724
926816085272812332,figma-linux-test-plugin,1,33
948336225528049119,Spymaster,152,6416
941931623182046952,Sprint UI - Design System Generator,2981,94461
941243279969109519,[Staging] Grab Plugins,53,1287
945931761150233331,Punit's test plugin,3,153
950514102619019349,Automater,3854,129949
967142070628709563,👾 Strange Components,3,93
956421883646127897,SPL Technology,2,91
961254533460516019,Batch››format,672,21883
955642816067965488,Cumulus: Figma Toolbox,5,173
962036347753862630,Publish Test - DO NOT INSTALL,1,29
753903260307779121,Clear Guides,7881,259271
971310744312484346,Mollie Design Tokens,5,124
969991827342645414,Moonbase [Development],55,1529
977540966823083604,Neurodiem Content,6,108
982804554631246518,☄️ Shopware Status Annotations,7,172
989546954482114359,trackingCreate,17,619
991975059967102509,Sankey Connect,3485,78002
992726161890204477,"teleportHQ - Design to Code for HTML, CSS, React & Vue",1397,33143
1036619416000610898,Guru — all Figma missing features,150,331
1005464966294664447,Batch››styler,933,19000
1024713306526703527,Tic Tac Toe,511,633
1012112455906916204,DSync,1698,34514
1008125233177309016,Lever - A Figma File Starter,215,5957
1005799553793883468,Trimble Maps,24,269
977755389228415646,Gestalt docs for Figma (Beta),9,221
1012842857931654859,Screenshot Finder · Beta,30,673
1020260204194327107,Starling for Figma,12,148
1018227065436367628,Transition Specs,10,374
1022080009046000838,Mesh gradients,2752,13163
1024004436621409385,Vector Points,1523,10886
1022147965652298047,Moodagent Design Lint,13,358
1018261429281652515,Reflect,22,168
1024706710701801372,Color Picker for Figjam,18,580
1029153867198177277,testplugin,2,25
1034462466780257609,Libro,63,33
1038170847366296890,Flip Card,7,7
938745538982638378,InstantApp Palette,31,943
745898698224781628,iOSPNGExporter,3387,119735
876840559718049474,breadsticks-dev,82,2049
860148618245323181,Vrbo Calendar Month,8,236
818960915730257192,HyperCrop Batch Image Resizer,2916,102615
